Customer ID,Customer Name,Segment,Region,State,City,Total_Orders,Total_Sales,Total_Profit,Avg_Discount,Last_Order_Date,Customer_Status,Record_Version
LC-16870,Lena Cacioppo,Consumer,East,Ohio,Newark,1,111.1,8.33,0.2,2/29/2016,Active,1
LC-16870,Lena Cacioppo,Consumer,South,Virginia,Richmond,1,874.8,144.85,0.0,3/27/2017,Active,1
LC-16870,Lena Cacioppo,Consumer,West,California,San Francisco,1,460.84,164.17,0.1,5/3/2015,Active,1
LC-16870,Lena Cacioppo,Consumer,West,Colorado,Aurora,1,378.14,-56.53,0.367,11/13/2015,Active,1
LC-16870,Lena Cacioppo,Consumer,West,Colorado,Thornton,1,306.36,50.29,0.2,12/3/2017,Active,1
LC-16885,Lena Creighton,Consumer,Central,Illinois,Champaign,1,151.96,-182.35,0.6,11/28/2015,Active,1
LC-16885,Lena Creighton,Consumer,Central,Texas,Plano,1,974.99,-97.5,0.3,12/14/2017,Active,1
LC-16885,Lena Creighton,Consumer,East,New York,New York City,2,3209.94,1186.34,0.133,6/16/2015,Active,1
LC-16885,Lena Creighton,Consumer,East,Ohio,Troy,1,10.33,-7.58,0.7,12/11/2015,Active,1
LC-16885,Lena Creighton,Consumer,South,Florida,Saint Petersburg,1,17.09,1.07,0.2,6/12/2017,Active,1
LC-16885,Lena Creighton,Consumer,South,North Carolina,Wilmington,1,302.38,37.8,0.2,4/25/2014,Active,1
LC-16885,Lena Creighton,Consumer,West,California,Los Angeles,1,132.36,28.46,0.0,11/16/2017,Active,1
LC-16885,Lena Creighton,Consumer,West,California,Oakland,1,644.9,20.3,0.2,11/20/2015,Active,1
LC-16885,Lena Creighton,Consumer,West,California,Roseville,1,256.2,97.51,0.029,10/13/2016,Active,1
LC-16885,Lena Creighton,Consumer,West,California,San Francisco,1,1213.49,163.27,0.1,5/27/2014,Active,1
LC-16885,Lena Creighton,Consumer,West,Colorado,Longmont,1,749.49,41.04,0.2,6/17/2016,Active,1
LC-16930,Linda Cazamias,Corporate,Central,Illinois,Naperville,1,147.17,16.56,0.2,9/10/2017,Active,1
LC-16930,Linda Cazamias,Corporate,Central,Indiana,Richmond,1,82.63,29.34,0.0,2/20/2014,Active,1
LC-16930,Linda Cazamias,Corporate,Central,Texas,Pasadena,1,1184.7,14.72,0.25,8/26/2016,Active,1
LC-16930,Linda Cazamias,Corporate,Central,Texas,San Angelo,1,305.31,-8.72,0.3,11/19/2017,Active,1
LC-16930,Linda Cazamias,Corporate,East,New York,New York City,1,8.4,4.2,0.0,6/10/2017,Active,1
LC-16930,Linda Cazamias,Corporate,West,Arizona,Phoenix,1,33.22,11.16,0.2,9/11/2016,Active,1
LC-16930,Linda Cazamias,Corporate,West,California,Sacramento,1,335.12,41.29,0.2,8/4/2016,Active,1
LC-16930,Linda Cazamias,Corporate,West,Nevada,Sparks,1,2396.4,179.73,0.2,5/21/2016,Active,1
LC-16960,Lindsay Castell,Home Office,East,New York,New York City,1,37.78,10.53,0.1,2/23/2015,Active,1
LC-16960,Lindsay Castell,Home Office,South,Florida,Tampa,1,471.08,2.95,0.533,2/21/2016,Active,1
LC-16960,Lindsay Castell,Home Office,South,Virginia,Arlington,1,61.1,18.33,0.0,10/20/2016,Active,1
LC-16960,Lindsay Castell,Home Office,West,California,San Diego,1,2676.67,267.67,0.2,12/1/2015,Active,1
LC-17050,Liz Carlisle,Consumer,Central,Texas,Dallas,1,30.56,-19.86,0.6,11/6/2017,Active,1
LC-17050,Liz Carlisle,Consumer,East,Ohio,Medina,1,609.44,-131.51,0.5,11/2/2014,Active,1
LC-17050,Liz Carlisle,Consumer,South,Kentucky,Richmond,1,866.4,225.26,0.0,2/3/2016,Active,1
LC-17050,Liz Carlisle,Consumer,West,California,Los Angeles,1,298.0,9.47,0.067,9/9/2017,Active,1
LC-17050,Liz Carlisle,Consumer,West,California,Mission Viejo,1,290.67,3.42,0.15,1/31/2014,Active,1
LC-17140,Logan Currie,Consumer,Central,Texas,Dallas,1,66.28,-178.97,0.8,12/17/2017,Active,1
LC-17140,Logan Currie,Consumer,Central,Texas,Houston,1,117.96,-32.26,0.45,6/25/2016,Active,1
LC-17140,Logan Currie,Consumer,East,New York,New York City,1,1083.07,175.34,0.0,9/22/2017,Active,1
LC-17140,Logan Currie,Consumer,East,Ohio,Cleveland,1,92.03,-5.2,0.2,9/9/2017,Active,1
LC-17140,Logan Currie,Consumer,East,Pennsylvania,Philadelphia,1,233.24,-26.01,0.25,9/9/2014,Active,1
LC-17140,Logan Currie,Consumer,South,Virginia,Springfield,1,859.14,249.15,0.0,12/23/2016,Active,1
LC-17140,Logan Currie,Consumer,West,California,Los Angeles,1,97.96,18.44,0.0,4/8/2016,Active,1
LC-17140,Logan Currie,Consumer,West,California,San Francisco,1,28.47,11.23,0.1,12/17/2017,Active,1
LC-17140,Logan Currie,Consumer,West,Washington,Seattle,1,55.42,19.4,0.2,12/1/2015,Active,1
LD-16855,Lela Donovan,Corporate,Central,Illinois,Chicago,1,5.3,0.46,0.2,6/26/2016,Active,1
LD-17005,Lisa DeCherney,Consumer,Central,Michigan,Detroit,1,257.98,74.81,0.0,11/11/2016,Active,1
LD-17005,Lisa DeCherney,Consumer,East,New York,New York City,1,1609.32,445.9,0.0,9/29/2014,Active,1
LD-17005,Lisa DeCherney,Consumer,West,California,San Francisco,2,94.63,36.46,0.1,5/23/2016,Active,1
LE-16810,Laurel Elliston,Consumer,Central,Illinois,Chicago,2,223.38,-85.26,0.525,5/27/2014,Active,1
LE-16810,Laurel Elliston,Consumer,East,Delaware,Newark,1,29.9,5.08,0.0,6/12/2015,Active,1
LE-16810,Laurel Elliston,Consumer,South,Virginia,Arlington,1,641.96,179.75,0.0,5/19/2016,Active,1
LE-16810,Laurel Elliston,Consumer,South,Virginia,Springfield,1,129.44,17.72,0.0,12/16/2014,Active,1
LE-16810,Laurel Elliston,Consumer,West,California,Whittier,1,444.77,44.48,0.2,12/9/2017,Active,1
LF-17185,Luke Foster,Consumer,Central,Texas,Houston,1,23.98,-14.39,0.6,12/6/2014,Active,1
LF-17185,Luke Foster,Consumer,Central,Texas,San Antonio,1,2656.72,-3791.16,0.667,7/26/2014,Active,1
LF-17185,Luke Foster,Consumer,East,New York,New York City,2,1014.29,164.42,0.025,3/5/2015,Active,1
LF-17185,Luke Foster,Consumer,East,Ohio,Newark,1,7.15,0.72,0.2,10/20/2016,Active,1
LF-17185,Luke Foster,Consumer,South,Florida,Miami,1,9.57,3.47,0.2,12/24/2014,Active,1
LF-17185,Luke Foster,Consumer,West,California,Inglewood,1,218.81,52.96,0.0,12/8/2017,Active,1
LH-16750,Larry Hughes,Consumer,East,Pennsylvania,Philadelphia,1,6.57,-5.04,0.7,9/21/2014,Active,1
LH-16750,Larry Hughes,Consumer,South,North Carolina,Charlotte,1,271.96,17.0,0.2,8/1/2017,Active,1
LH-16750,Larry Hughes,Consumer,West,Arizona,Chandler,1,8.9,0.67,0.2,4/25/2017,Active,1
LH-16900,Lena Hernandez,Consumer,Central,Illinois,Park Ridge,1,143.86,48.55,0.2,12/9/2017,Active,1
LH-16900,Lena Hernandez,Consumer,Central,Indiana,Elkhart,1,171.43,16.67,0.0,7/23/2017,Active,1
LH-16900,Lena Hernandez,Consumer,East,Delaware,Dover,1,66.8,11.05,0.0,6/20/2016,Active,1
LH-16900,Lena Hernandez,Consumer,East,New York,New York City,1,380.74,65.43,0.1,9/1/2014,Active,1
LH-16900,Lena Hernandez,Consumer,East,Ohio,Columbus,1,2.5,-2.0,0.7,9/13/2014,Active,1
LH-16900,Lena Hernandez,Consumer,South,Arkansas,Jonesboro,1,638.82,172.48,0.0,8/19/2014,Active,1
LH-16900,Lena Hernandez,Consumer,South,Georgia,Columbus,1,433.78,121.11,0.0,12/25/2015,Active,1
LH-16900,Lena Hernandez,Consumer,South,North Carolina,Greenville,1,334.26,46.59,0.2,12/8/2016,Active,1
LH-16900,Lena Hernandez,Consumer,West,California,San Francisco,1,123.14,46.18,0.2,11/7/2014,Active,1
LH-17020,Lisa Hazard,Consumer,Central,Texas,Tyler,1,51.18,-79.34,0.8,9/8/2014,Active,1
LH-17020,Lisa Hazard,Consumer,East,Ohio,Columbus,1,107.98,-27.0,0.4,2/8/2015,Active,1
LH-17020,Lisa Hazard,Consumer,West,California,San Francisco,1,38.29,16.46,0.0,11/4/2016,Active,1
LH-17020,Lisa Hazard,Consumer,West,Colorado,Louisville,1,120.78,-152.87,0.533,5/5/2017,Active,1
LH-17155,Logan Haushalter,Consumer,Central,Michigan,Jackson,1,132.81,51.64,0.033,12/9/2016,Active,1
LH-17155,Logan Haushalter,Consumer,Central,Texas,Dallas,1,492.28,-16.45,0.2,7/10/2016,Active,1
LH-17155,Logan Haushalter,Consumer,East,Ohio,Cincinnati,1,79.38,29.77,0.2,5/14/2016,Active,1
LH-17155,Logan Haushalter,Consumer,West,California,Los Angeles,3,338.91,113.44,0.067,6/19/2015,Active,1
LH-17155,Logan Haushalter,Consumer,West,California,Oakland,1,30.72,9.58,0.0,12/12/2014,Active,1
LH-17155,Logan Haushalter,Consumer,West,California,San Francisco,1,321.57,28.14,0.2,12/10/2016,Active,1
LH-17155,Logan Haushalter,Consumer,West,California,San Jose,1,344.02,100.41,0.067,11/5/2016,Active,1
LL-16840,Lauren Leatherbury,Consumer,East,New York,Rochester,1,17.46,5.94,0.0,4/29/2014,Active,1
LL-16840,Lauren Leatherbury,Consumer,South,Georgia,Woodstock,1,286.65,104.88,0.0,8/12/2014,Active,1
LL-16840,Lauren Leatherbury,Consumer,South,Louisiana,Lafayette,1,29.16,8.46,0.0,2/17/2017,Active,1
LL-16840,Lauren Leatherbury,Consumer,South,Virginia,Waynesboro,1,2298.9,397.94,0.0,4/16/2015,Active,1
LL-16840,Lauren Leatherbury,Consumer,West,California,Los Angeles,1,92.39,36.27,0.1,4/25/2017,Active,1
LL-16840,Lauren Leatherbury,Consumer,West,Washington,Seattle,1,16.64,6.52,0.0,6/4/2015,Active,1
LM-17065,Liz MacKendrick,Consumer,East,New York,Auburn,1,15.53,5.82,0.2,12/4/2016,Active,1
LM-17065,Liz MacKendrick,Consumer,East,New York,New York City,1,38.34,15.72,0.0,8/6/2016,Active,1
LM-17065,Liz MacKendrick,Consumer,East,Ohio,Springfield,1,646.78,-145.52,0.2,12/18/2015,Active,1
LM-17065,Liz MacKendrick,Consumer,South,Arkansas,Hot Springs,1,29.99,3.0,0.0,2/20/2015,Active,1
LM-17065,Liz MacKendrick,Consumer,South,Mississippi,Southaven,1,616.14,76.11,0.0,6/27/2014,Active,1
LO-17170,Lori Olson,Corporate,Central,Illinois,Peoria,1,125.98,-9.72,0.575,12/28/2017,Active,1
LO-17170,Lori Olson,Corporate,East,New Hampshire,Concord,1,247.44,101.45,0.0,5/28/2017,Active,1
LO-17170,Lori Olson,Corporate,East,New York,New York City,1,47.98,23.99,0.0,10/28/2017,Active,1
LO-17170,Lori Olson,Corporate,South,Virginia,Suffolk,1,176.63,16.39,0.0,2/6/2015,Active,1
LO-17170,Lori Olson,Corporate,West,California,La Quinta,1,46.32,18.06,0.0,9/6/2015,Active,1
LP-17080,Liz Pelletier,Consumer,West,Arizona,Tucson,1,4.27,0.96,0.2,6/24/2014,Active,1
LP-17080,Liz Pelletier,Consumer,West,California,San Francisco,2,651.27,65.87,0.12,11/20/2017,Active,1
LP-17080,Liz Pelletier,Consumer,West,Washington,Seattle,1,101.06,43.95,0.067,5/11/2017,Active,1
LP-17095,Liz Preis,Consumer,Central,Illinois,Aurora,1,2113.57,209.15,0.275,1/30/2017,Active,1
LP-17095,Liz Preis,Consumer,Central,Indiana,Lafayette,1,375.34,18.77,0.0,12/21/2017,Active,1
LP-17095,Liz Preis,Consumer,East,Ohio,Fairfield,1,548.96,34.97,0.2,6/6/2016,Active,1
LP-17095,Liz Preis,Consumer,South,Kentucky,Murray,1,72.8,19.66,0.0,3/3/2017,Active,1
LP-17095,Liz Preis,Consumer,South,Tennessee,Knoxville,1,177.08,11.52,0.2,9/5/2017,Active,1
LP-17095,Liz Preis,Consumer,West,Arizona,Phoenix,1,54.79,-40.18,0.7,10/2/2016,Active,1
LP-17095,Liz Preis,Consumer,West,California,Visalia,1,310.86,84.56,0.0,9/8/2016,Active,1
LR-16915,Lena Radford,Consumer,South,Florida,Homestead,1,85.22,7.46,0.2,12/11/2016,Active,1
LR-16915,Lena Radford,Consumer,South,North Carolina,Durham,1,440.14,30.78,0.367,11/30/2015,Active,1
LR-16915,Lena Radford,Consumer,South,Tennessee,Nashville,1,649.0,-272.58,0.5,12/4/2017,Active,1
LR-16915,Lena Radford,Consumer,West,California,Los Angeles,2,1918.71,165.23,0.086,9/2/2016,Active,1
LR-16915,Lena Radford,Consumer,West,California,San Diego,1,2049.82,604.58,0.1,8/8/2014,Active,1
LR-17035,Lisa Ryan,Corporate,Central,Texas,Houston,1,548.0,-387.68,0.55,9/26/2016,Active,1
LR-17035,Lisa Ryan,Corporate,East,New York,Long Beach,1,41.4,19.87,0.0,7/23/2017,Active,1
LR-17035,Lisa Ryan,Corporate,East,Pennsylvania,Philadelphia,1,806.41,-142.92,0.6,9/7/2015,Active,1
LR-17035,Lisa Ryan,Corporate,West,California,San Francisco,1,351.66,79.39,0.067,8/20/2017,Active,1
LR-17035,Lisa Ryan,Corporate,West,California,Santa Clara,1,131.84,48.52,0.067,9/7/2014,Active,1
LS-16945,Linda Southworth,Corporate,Central,Texas,Dallas,1,396.39,-359.8,0.52,7/5/2017,Active,1
LS-16945,Linda Southworth,Corporate,East,Pennsylvania,Philadelphia,1,15.94,5.18,0.2,9/29/2016,Active,1
LS-16945,Linda Southworth,Corporate,East,Rhode Island,Providence,1,69.98,4.9,0.0,4/24/2017,Active,1
LS-16945,Linda Southworth,Corporate,West,California,Los Angeles,1,21.34,9.82,0.0,4/25/2015,Active,1
LS-16945,Linda Southworth,Corporate,West,California,San Francisco,1,9.78,4.89,0.0,1/12/2017,Active,1
LS-16945,Linda Southworth,Corporate,West,Colorado,Denver,1,2331.84,16.24,0.3,7/18/2016,Active,1
LS-16975,Lindsay Shagiari,Home Office,Central,Illinois,Chicago,1,862.2,97.99,0.32,10/20/2014,Active,1
LS-16975,Lindsay Shagiari,Home Office,Central,Nebraska,Omaha,1,34.5,15.52,0.0,12/10/2017,Active,1
LS-16975,Lindsay Shagiari,Home Office,Central,Texas,Dallas,2,264.78,-72.02,0.4,11/12/2017,Active,1
LS-16975,Lindsay Shagiari,Home Office,Central,Texas,Houston,1,9.26,-13.9,0.8,7/30/2016,Active,1
LS-16975,Lindsay Shagiari,Home Office,East,Maryland,Baltimore,1,1071.74,281.05,0.0,11/28/2017,Active,1
LS-16975,Lindsay Shagiari,Home Office,East,New York,New York City,1,344.22,-103.27,0.4,9/17/2015,Active,1
LS-16975,Lindsay Shagiari,Home Office,West,California,Los Angeles,1,319.98,17.08,0.1,11/6/2016,Active,1
LS-16975,Lindsay Shagiari,Home Office,West,California,San Francisco,1,81.98,40.17,0.0,11/26/2014,Active,1
LS-17200,Luke Schmidt,Corporate,Central,Illinois,Skokie,1,23.89,-15.52,0.6,6/17/2017,Active,1
LS-17200,Luke Schmidt,Corporate,Central,Wisconsin,Milwaukee,1,173.4,62.97,0.0,7/31/2017,Active,1
LS-17200,Luke Schmidt,Corporate,East,Pennsylvania,Philadelphia,1,100.62,18.65,0.2,11/23/2016,Active,1
LS-17200,Luke Schmidt,Corporate,South,Arkansas,Texarkana,1,605.34,145.28,0.0,10/18/2014,Active,1
LS-17200,Luke Schmidt,Corporate,West,California,Fresno,1,67.11,22.44,0.1,11/26/2014,Active,1
LS-17200,Luke Schmidt,Corporate,West,Montana,Helena,1,39.9,10.37,0.0,9/25/2017,Active,1
LS-17230,Lycoris Saunders,Consumer,Central,Texas,Grand Prairie,1,253.34,-6.17,0.233,6/16/2015,Active,1
LS-17230,Lycoris Saunders,Consumer,East,Delaware,Dover,1,96.1,36.03,0.0,11/14/2015,Active,1
LS-17230,Lycoris Saunders,Consumer,West,California,Los Angeles,1,19.44,9.33,0.0,1/6/2014,Active,1
LS-17245,Lynn Smith,Consumer,Central,Missouri,Gladstone,1,164.34,52.59,0.0,11/26/2017,Active,1
LS-17245,Lynn Smith,Consumer,Central,Texas,Houston,1,173.49,54.22,0.2,6/15/2016,Active,1
LS-17245,Lynn Smith,Consumer,East,New York,Utica,1,414.63,139.19,0.08,11/26/2014,Active,1
LS-17245,Lynn Smith,Consumer,South,North Carolina,Jacksonville,1,47.98,4.8,0.2,12/21/2015,Active,1
LS-17245,Lynn Smith,Consumer,West,California,Los Angeles,1,13.38,6.15,0.0,5/27/2016,Active,1
LS-17245,Lynn Smith,Consumer,West,California,San Francisco,1,194.32,91.41,0.1,10/16/2014,Active,1
LT-16765,Larry Tron,Consumer,East,Ohio,Fairfield,1,74.35,23.24,0.2,12/4/2017,Active,1
LT-16765,Larry Tron,Consumer,West,California,Escondido,1,53.94,15.64,0.0,9/1/2014,Active,1
LT-16765,Larry Tron,Consumer,West,Colorado,Louisville,1,201.58,20.16,0.2,5/12/2015,Active,1
LT-17110,Liz Thompson,Consumer,Central,Illinois,Bloomington,1,5.18,-7.76,0.8,10/22/2015,Active,1
LT-17110,Liz Thompson,Consumer,Central,Texas,San Antonio,1,628.94,22.37,0.433,3/13/2016,Active,1
LT-17110,Liz Thompson,Consumer,East,New Jersey,Orange,1,70.95,18.45,0.0,9/14/2017,Active,1
LT-17110,Liz Thompson,Consumer,East,Ohio,Columbus,1,220.75,-40.47,0.4,11/26/2017,Active,1
LT-17110,Liz Thompson,Consumer,South,Arkansas,Little Rock,1,904.13,238.4,0.0,6/1/2014,Active,1
LT-17110,Liz Thompson,Consumer,South,North Carolina,Jacksonville,1,18.48,6.01,0.2,11/19/2016,Active,1
LT-17110,Liz Thompson,Consumer,West,California,Lancaster,1,348.93,34.89,0.2,12/12/2015,Active,1
LT-17110,Liz Thompson,Consumer,West,California,San Diego,1,738.9,49.09,0.138,11/2/2015,Active,1
LW-16825,Laurel Workman,Corporate,Central,Texas,Pasadena,1,20.64,2.32,0.2,10/3/2017,Active,1
LW-16825,Laurel Workman,Corporate,East,New York,New York City,1,765.49,239.36,0.05,5/30/2014,Active,1
LW-16825,Laurel Workman,Corporate,South,Florida,Deltona,1,581.1,68.36,0.45,7/1/2014,Active,1
LW-16825,Laurel Workman,Corporate,West,Arizona,Phoenix,1,499.3,-393.34,0.36,12/25/2016,Active,1
LW-16825,Laurel Workman,Corporate,West,California,Brentwood,1,371.52,115.87,0.0,11/25/2014,Active,1
LW-16990,Lindsay Williams,Corporate,South,North Carolina,Monroe,1,103.97,27.19,0.2,6/4/2017,Active,1
LW-16990,Lindsay Williams,Corporate,West,California,San Francisco,4,1434.73,313.32,0.086,5/4/2017,Active,1
LW-16990,Lindsay Williams,Corporate,West,Nevada,Henderson,1,1691.61,322.32,0.1,5/5/2016,Active,1
LW-17125,Liz Willingham,Consumer,East,Connecticut,Norwich,1,10.36,5.08,0.0,6/8/2017,Active,1
LW-17125,Liz Willingham,Consumer,South,Virginia,Virginia Beach,1,1120.73,165.8,0.0,11/5/2016,Active,1
LW-17125,Liz Willingham,Consumer,West,California,Oxnard,1,127.95,21.75,0.0,9/11/2014,Active,1
LW-17215,Luke Weiss,Consumer,Central,Illinois,Chicago,1,63.92,-2.93,0.45,5/17/2016,Active,1
LW-17215,Luke Weiss,Consumer,Central,Michigan,Grand Rapids,1,54.9,26.9,0.0,12/9/2017,Active,1
LW-17215,Luke Weiss,Consumer,East,New York,New York City,2,4017.69,499.02,0.15,9/17/2016,Active,1
LW-17215,Luke Weiss,Consumer,East,New York,Rochester,1,1030.49,274.08,0.04,11/7/2016,Active,1
LW-17215,Luke Weiss,Consumer,West,California,Pasadena,1,241.81,36.23,0.0,4/11/2017,Active,1
LW-17215,Luke Weiss,Consumer,West,Colorado,Fort Collins,1,11.7,3.95,0.2,9/2/2017,Active,1
MA-17560,Matt Abelman,Home Office,Central,Illinois,Chicago,1,34.24,4.24,0.2,10/27/2017,Active,1
MA-17560,Matt Abelman,Home Office,Central,Michigan,Jackson,1,41.62,19.06,0.0,12/1/2015,Active,1
MA-17560,Matt Abelman,Home Office,Central,Michigan,Trenton,1,1109.72,436.1,0.02,8/8/2014,Active,1
MA-17560,Matt Abelman,Home Office,Central,Texas,Houston,2,44.37,3.99,0.467,8/18/2016,Active,1
MA-17560,Matt Abelman,Home Office,Central,Wisconsin,Sheboygan,1,79.74,34.34,0.0,8/23/2016,Active,1
MA-17560,Matt Abelman,Home Office,East,Massachusetts,Everett,1,1170.92,242.67,0.043,11/27/2015,Active,1
MA-17560,Matt Abelman,Home Office,East,New York,New York City,1,1033.23,357.36,0.05,12/10/2015,Active,1
MA-17560,Matt Abelman,Home Office,East,Pennsylvania,Philadelphia,2,77.69,27.07,0.2,9/21/2014,Active,1
MA-17560,Matt Abelman,Home Office,West,California,Los Angeles,1,707.63,115.38,0.067,11/11/2014,Active,1
MA-17995,Michelle Arnett,Home Office,Central,Indiana,Lawrence,1,196.33,91.46,0.0,11/5/2016,Active,1
MA-17995,Michelle Arnett,Home Office,East,New York,Watertown,1,191.65,31.94,0.1,6/27/2017,Active,1
MA-17995,Michelle Arnett,Home Office,South,Virginia,Richmond,1,389.74,35.27,0.0,10/13/2014,Active,1
MA-17995,Michelle Arnett,Home Office,West,California,Los Angeles,1,64.15,18.43,0.1,9/20/2014,Active,1
MA-17995,Michelle Arnett,Home Office,West,New Mexico,Las Cruces,1,8.28,3.48,0.0,11/28/2015,Active,1
MA-17995,Michelle Arnett,Home Office,West,Wyoming,Cheyenne,1,1603.14,100.2,0.2,11/7/2016,Active,1
MB-17305,Maria Bertelson,Consumer,Central,Texas,League City,1,321.2,-26.79,0.25,10/9/2017,Active,1
MB-17305,Maria Bertelson,Consumer,East,New York,New York City,1,448.45,83.05,0.05,11/14/2016,Active,1
MB-17305,Maria Bertelson,Consumer,East,Ohio,Akron,1,21.74,6.8,0.2,6/24/2017,Active,1
MB-17305,Maria Bertelson,Consumer,East,Ohio,Cincinnati,1,53.04,-4.64,0.2,10/5/2015,Active,1
MB-17305,Maria Bertelson,Consumer,East,Ohio,Columbus,1,97.68,12.6,0.3,9/24/2015,Active,1
MB-17305,Maria Bertelson,Consumer,South,Tennessee,Nashville,1,19.58,6.97,0.2,12/25/2015,Active,1
MB-17305,Maria Bertelson,Consumer,West,Arizona,Glendale,1,217.35,-13.83,0.2,8/8/2014,Active,1
MB-17305,Maria Bertelson,Consumer,West,California,Citrus Heights,1,129.39,54.34,0.0,7/3/2017,Active,1
MB-17305,Maria Bertelson,Consumer,West,California,San Francisco,1,145.9,62.74,0.0,10/8/2015,Active,1
MB-17305,Maria Bertelson,Consumer,West,Washington,Longview,1,94.36,31.19,0.0,11/12/2017,Active,1
MB-18085,Mick Brown,Consumer,Central,Missouri,Springfield,1,296.51,74.97,0.0,9/4/2016,Active,1
MB-18085,Mick Brown,Consumer,Central,Texas,Houston,1,19.14,1.91,0.2,5/9/2016,Active,1
MB-18085,Mick Brown,Consumer,East,New Jersey,Vineland,1,244.01,-31.37,0.3,3/11/2016,Active,1
MB-18085,Mick Brown,Consumer,East,Pennsylvania,Philadelphia,1,19.54,4.88,0.2,1/5/2014,Active,1
MB-18085,Mick Brown,Consumer,South,North Carolina,Charlotte,1,817.83,57.7,0.367,5/6/2017,Active,1
MB-18085,Mick Brown,Consumer,West,California,Los Angeles,1,13.9,4.52,0.2,4/25/2017,Active,1
MB-18085,Mick Brown,Consumer,West,California,Roseville,1,17.31,5.19,0.0,11/16/2017,Active,1
MC-17275,Marc Crier,Consumer,East,New York,New York City,1,41.37,-13.88,0.2,9/7/2015,Active,1
MC-17275,Marc Crier,Consumer,South,Louisiana,Lafayette,1,517.5,155.25,0.0,9/24/2015,Active,1
MC-17275,Marc Crier,Consumer,South,Tennessee,Memphis,1,58.05,16.54,0.45,11/22/2015,Active,1
MC-17275,Marc Crier,Consumer,West,California,Camarillo,1,14.73,7.22,0.0,10/15/2017,Active,1
MC-17275,Marc Crier,Consumer,West,Washington,Pasco,1,1771.52,235.22,0.05,9/8/2014,Active,1
MC-17275,Marc Crier,Consumer,West,Washington,Seattle,3,322.81,60.66,0.067,3/22/2016,Active,1
MC-17425,Mark Cousins,Corporate,Central,Illinois,Chicago,1,719.98,135.0,0.2,5/30/2014,Active,1
MC-17425,Mark Cousins,Corporate,Central,Texas,Houston,1,9.55,-3.82,0.6,7/16/2016,Active,1
MC-17425,Mark Cousins,Corporate,East,New York,New York City,1,130.4,57.2,0.0,11/28/2015,Active,1
MC-17425,Mark Cousins,Corporate,South,Alabama,Mobile,1,3236.41,1556.7,0.0,11/26/2016,Active,1
MC-17425,Mark Cousins,Corporate,West,Oregon,Portland,1,335.8,57.32,0.2,7/15/2016,Active,1
MC-17575,Matt Collins,Consumer,Central,Illinois,Chicago,1,2.39,-6.34,0.8,12/2/2014,Active,1
MC-17575,Matt Collins,Consumer,Central,Nebraska,Fremont,1,33.9,15.59,0.0,12/20/2016,Active,1
MC-17575,Matt Collins,Consumer,East,Ohio,Cincinnati,1,290.78,31.51,0.45,2/3/2017,Active,1
MC-17575,Matt Collins,Consumer,East,Pennsylvania,Philadelphia,1,269.98,40.5,0.4,7/9/2015,Active,1
MC-17575,Matt Collins,Consumer,South,North Carolina,Fayetteville,1,98.45,-7.72,0.367,12/3/2017,Active,1
MC-17575,Matt Collins,Consumer,West,California,Los Angeles,1,9.96,4.58,0.0,12/13/2015,Active,1
MC-17575,Matt Collins,Consumer,West,California,San Jose,1,244.55,114.94,0.0,8/7/2017,Active,1
MC-17575,Matt Collins,Consumer,West,Washington,Seattle,1,353.88,17.69,0.0,9/10/2015,Active,1
MC-17590,Matt Collister,Corporate,Central,Michigan,Grand Rapids,1,24.85,11.68,0.0,12/23/2016,Active,1
MC-17590,Matt Collister,Corporate,Central,Texas,Arlington,1,1273.62,-117.86,0.283,11/25/2014,Active,1
MC-17590,Matt Collister,Corporate,Central,Texas,San Marcos,1,108.44,-19.34,0.3,5/20/2014,Active,1
MC-17590,Matt Collister,Corporate,East,New Jersey,Perth Amboy,1,815.12,352.76,0.0,7/17/2016,Active,1
MC-17590,Matt Collister,Corporate,East,New York,Utica,1,40.48,14.57,0.0,9/12/2016,Active,1
MC-17590,Matt Collister,Corporate,West,California,Coachella,1,163.55,47.17,0.0,11/9/2017,Active,1
MC-17605,Matt Connell,Corporate,Central,Illinois,Chicago,1,295.97,13.08,0.333,11/16/2015,Active,1
MC-17605,Matt Connell,Corporate,Central,Michigan,Detroit,1,210.98,21.1,0.0,1/23/2017,Active,1
MC-17605,Matt Connell,Corporate,Central,Texas,Houston,1,674.06,-19.26,0.3,12/1/2014,Active,1
MC-17605,Matt Connell,Corporate,East,Pennsylvania,Philadelphia,1,15.23,1.5,0.2,4/28/2017,Active,1
MC-17605,Matt Connell,Corporate,South,Florida,Lakeland,1,590.76,68.64,0.271,3/19/2014,Active,1
MC-17605,Matt Connell,Corporate,South,North Carolina,Jacksonville,1,272.23,47.89,0.2,5/9/2017,Active,1
MC-17605,Matt Connell,Corporate,West,California,Los Angeles,2,198.96,62.5,0.0,9/9/2017,Active,1
MC-17635,Matthew Clasen,Corporate,Central,Illinois,Decatur,1,193.27,-317.03,0.5,6/24/2017,Active,1
MC-17635,Matthew Clasen,Corporate,Central,Indiana,Richmond,1,64.02,29.45,0.0,11/28/2014,Active,1
MC-17635,Matthew Clasen,Corporate,Central,Missouri,Saint Louis,1,25.92,12.44,0.0,12/3/2014,Active,1
MC-17635,Matthew Clasen,Corporate,West,California,Los Angeles,1,511.95,27.2,0.1,2/21/2016,Active,1
